attr0,attr1,cls
1.6056616189529147,0.8442717500667243,1
-1.0414690276133978,-2.218504549758519,0
1.0385505794134953,0.7745390561346466,1
-0.05316157163790747,1.2221501857719266,1
-2.0297445148058384,-2.3480768099908294,0
-0.5832990118186392,-1.4274901429008229,0
-1.0370378983864246,-0.33553032763199264,0
2.3840519069389785,0.8423236471120907,1
0.4193821059450874,1.153917388849801,1
-0.6474956682982229,-0.28721084548368225,0
2.7846397807877397,0.8691480439549641,1
-0.9123521684621813,-1.0181966126711344,0
-0.12348003990100187,-1.0759668087847303,0
-0.9536698400428802,1.8537294779576343,1
1.2791715011719638,1.0331154677434022,1
0.6867654037475057,1.356995742518173,1
-1.0560533263886556,-0.42749369223700107,0
0.14211341551594614,1.2289738059721516,1
-0.034041914739341816,1.1773163828712092,1
1.926961581167963,0.5329116665903344,1
-1.3152639456819704,-1.2666023476100663,0
1.7782580127442986,1.0675152020560437,1
-1.1192123563833505,-0.4021705620007978,0
-0.6524755614897311,0.2886105907439782,0
1.1672864080135028,1.2218600349814417,1
2.9242146088858876,0.13777289311394236,1
-0.7815516177329678,-0.49669537441921474,0
-0.6377741860259778,-1.1069028821316622,0
1.2667253018136355,0.7736938486705845,1
0.974779543074437,1.185944050687982,1
0.14763615704234567,0.15152061438670028,0
-1.0080406342561177,-1.3745294245061992,0
1.5188896401581076,1.3428346537297169,1
0.9376621327687658,1.1952575586444005,1
1.9670463388169683,0.6188808772327214,1
0.021097958133327488,-0.7071860774898866,0
1.5123187259589679,1.022262820086998,1
0.4725713840334309,1.4184643212010593,0
1.0037381965925811,0.9028367174707774,1
0.38894902972677603,1.182966642656766,1
-1.4486726578931544,-1.2997461552867458,0
-0.6455787114267286,0.28612702923036215,0
-1.3120702936139605,-1.472668922282628,0
-0.9769648665234526,-0.807214739250352,0
1.4969318877308613,0.522051613409143,1
-1.9027541722681538,-1.589135349770992,0
1.4257555468518133,1.06242635347834,1
-1.2905578921173515,-0.7092075710119115,0
-0.6778610600386723,-0.23227824710176903,0
3.1589977303328367,0.7170116668885416,1
0.8559001379137907,1.1184052194149545,1
-1.2273328194323279,-1.880999375188272,0
-1.3604882604466741,-2.236677567801589,0
1.709753851612668,0.9944414089002183,1
-1.334521856665868,-1.0524231211849988,0
-0.17950945632833548,-0.9300508304117633,0
2.891891449701505,0.7541691465413151,1
-0.20700537678754816,0.20742573859457747,0
-0.7087797709869866,-0.5010209919670896,0
-0.7449694336304666,1.7786900538676682,1
0.2771747303160824,1.5894328393739572,1
-0.9828923782997745,-1.3956535999854949,0
-0.07407068815724127,1.3011417042765976,1
-1.192178061438542,-0.6320770421039017,0
3.190309848744727,0.11445611316817583,1
1.649722061606003,0.6492023256027948,1
-1.5702197087492658,-2.5082481859315755,0
-0.44395935280022103,1.2571415840241986,1
-0.7113407974224041,-1.526327781444762,0
0.523976353709916,1.1036634699622137,0
1.1323647222726954,0.6160256190201774,1
-1.3908741603433992,-2.783846426138565,0
0.4651779038466537,0.9880429516934774,1
