attr0,attr1,cls
7.78847342475,0.904446732591,1
-1.50906676915,-8.97245191676,1
-5.90917324366,-5.42063060557,1
7.22836636453,0.0587888058428,1
8.27179043086,11.120023986,0
-4.60179689505,-3.74218596484,0
-5.5571832123,-9.07305159247,1
-4.75801897165,-10.0020811764,1
-6.49649991197,-8.97564764026,1
7.59525625602,13.1001849491,0
7.17815961748,1.92601780398,1
-6.03561625233,-8.97837168438,1
7.37419496104,8.55846056644,0
8.69811239873,11.3905554241,0
-4.46893049679,-8.95112354666,1
-5.64247844139,-10.8785876155,1
6.20971947869,9.7949527763,0
0.250367250733,-3.82644752723,0
0.0981560590253,-0.945391538658,0
-5.0620633362,-8.01243781207,1
6.61126358908,7.28580850513,0
-0.962420369936,-2.88704260799,0
-0.634059820205,-2.05453131665,0
-4.00551655,-10.193872103,1
0.0726992675131,-2.33607559309,0
-0.994288255409,-0.272756015113,0
-0.988394265112,0.233638128771,0
8.83773747617,-0.00367119936536,1
-3.32672717791,-7.11358431023,1
10.0603423087,12.6776476833,0
-5.40509524007,-9.35643567423,1
-2.39921029841,-2.48302248151,0
-0.0780799440445,-2.90222672684,0
-6.89201866856,-6.91046040066,1
7.30420765134,1.14803150424,1
7.23512041121,10.1970883409,0
0.132276090461,-1.26798634926,0
2.76620840441,11.0801135069,0
-7.34201436649,-11.2724490041,1
6.0862080135,-2.3617826387,1
-4.43310407459,-6.20954967616,1
6.4950797923,-0.68103071053,1
5.68386452477,8.39738909615,0
0.881659862409,-3.45123527946,0
7.27386676405,0.277986078616,1
-2.05916797307,-3.68863479786,0
6.97210796028,10.0797753255,0
11.286218882,11.0959351724,0
6.48325671585,11.6406553261,0
-2.02462228567,-9.86088142355,1
6.98090819956,0.395945283354,1
-1.22456029336,-2.85834637586,0
7.31674443328,-0.421565735002,1
6.48950731552,10.2584450832,0
6.3973817793,9.93257236894,0
-2.48376618158,-0.834106282132,0
-6.73131149807,-10.7926851636,1
10.3710021723,7.4584748562,0
-7.82607780733,-7.95446321002,1
-3.48738147748,-1.23958820278,0
7.68412458285,9.48413741842,0
5.16723360916,9.52876938082,0
8.74938234162,9.83188130891,0
-4.07142049569,-11.6336532185,1
9.35438641956,10.8349685465,0
7.61820675473,9.3012430069,0
7.7009669475,1.68253624082,1
8.66082951486,10.835444901,0
-2.59872326622,-7.96578558038,1
5.30121524999,10.2333668512,0
3.7621356185,1.67940879776,1
5.32490228948,-3.66017229824,1
-4.63596586106,-8.57298728304,1
7.49261850419,0.0580525893749,1
6.7027428598,9.11346254141,0
-3.94134068743,-9.81120035236,1
6.91654379586,1.58943900733,1
-6.35852725888,-10.273050932,1
9.40413086333,7.87723840379,0
4.71599616836,-1.86440115106,1
0.07629803165,-3.74354688564,0
-4.46831934697,-7.54712218848,1
6.57798424066,-1.59773504776,1
-3.05493933756,-10.2651779811,1
-3.56247703641,-7.97721526731,1
-3.21758010775,-9.29124918505,1
7.64206185239,11.3664591899,0
-4.01298153207,-10.2622736164,1
7.9557918576,1.50165236925,1
8.57201635925,9.28694990734,0
9.46573811684,8.1294461859,0
-0.287369142544,-2.95632226236,0
4.69321939186,-0.890088991728,1
-4.9322552065,-9.74594987408,1
8.60770401012,10.0345699464,0
6.5854195226,4.07676578043,1
1.0319637976,-3.14252242099,0
-5.21056344593,-9.20599874211,1
7.30947653442,-0.554688841658,1
8.40181920382,9.65914887626,0
-7.0079351763,-10.4011496923,1
4.67131351198,0.332619740843,1
-7.25234626135,-9.67487981247,1
6.99090578367,9.60800240416,0
6.88538563409,7.03600957591,0
-4.9168505904,-10.3303224219,1
8.22792100367,-0.872893224812,1
-2.06280569478,-4.09542812486,0
4.18273232369,8.71670515923,0
-1.65456410923,-1.19257323169,0
8.11219318746,7.64391483256,0
-1.04298066159,-3.4975848798,0
8.53931229237,7.56959303729,0
5.66817086747,0.529160068934,1
7.66023240178,7.34428661671,0
8.03173792669,10.7504994109,0
7.19658090532,6.74609036447,0
8.00636586241,2.97043666548,1
7.57957325535,5.85063866228,0
-0.0838730108204,-2.67696832611,0
9.48064916135,13.1678485216,0
4.55423698202,10.8389259495,0
7.37443550872,9.62279884707,0
6.25139632698,6.9059368631,0
7.38035655018,2.5192717326,1
8.28283476842,9.11748827845,0
-0.757536804727,1.18731250334,0
-5.28716343626,-11.6409855285,1
7.20721573537,10.006890388,0
6.37888666517,1.77257135662,1
-2.12880696698,-1.61913529117,0
9.42680734936,-0.305644033611,1
-6.17100178035,-10.7638157038,1
8.19450499446,-0.151790106512,1
0.626869051394,-0.435364855021,0
8.13674373808,0.872588156959,1
