attr0,attr1,cls
7.04438552498,-1.17034555815,0
0.721582072543,11.1183903786,1
0.69209821181,13.1688730897,1
1.56426383001,8.45577164027,1
5.04663042804,-3.12129477099,0
6.44037039296,-4.03920289622,0
5.16679808474,7.38501328589,2
7.55829625153,-2.24016245696,0
1.50464694011,9.08843000817,1
-0.128896502426,8.20900366435,1
0.525563963248,5.77098401284,1
7.30956892804,-2.09366499955,0
4.59335481385,2.51099334253,2
-0.257971337066,11.7090832264,1
-0.436556511276,9.22798031041,1
1.78331604602,11.3996855755,1
4.96814269657,-3.75697880055,0
9.83758769045,-1.06286298531,0
4.22115754225,4.96825793513,2
1.45032688464,7.51115714034,1
3.20839470937,9.80800222411,1
4.93247890459,5.31845100557,2
7.50525436749,-1.28663123388,0
6.70483375002,4.4532464721,2
6.87613822192,-2.57200986643,0
1.59299958711,11.0004215819,1
0.323407691828,7.9816217778,1
-2.02140013302,5.522923988,1
3.45270514213,8.11606217101,2
3.60142593608,7.66130186555,2
7.48732881928,-1.80479956421,0
5.78517079399,-3.56575100485,0
5.31607977428,6.0712619751,2
6.91651246912,6.8220412694,2
5.15411296973,6.291697492,2
9.31605909705,-3.06432481315,0
3.94840540737,7.45807485493,2
5.52831968474,-1.68473167422,0
3.96117946007,-2.43160841471,0
6.24359615219,4.42779218191,2
4.47008562724,4.29780758945,2
5.81990231507,-2.6634601984,0
1.31826707787,10.1090432351,1
7.40945665256,-3.91639861208,0
0.758338118047,10.1713900435,1
-0.679488401272,11.1482186325,1
3.83561621655,5.44643989016,2
6.17746720567,5.4903739872,2
6.35162363045,4.39255865333,2
5.35155182936,4.27568794835,2
7.30053905556,-1.46452851068,0
4.17924500518,9.13097101687,2
3.04118577053,9.27361466364,1
3.09454616976,9.1018541757,2
-1.3981522758,8.62002389761,1
4.09677361344,7.70406143089,2
2.13492346548,9.9153178775,1
7.75468468901,-4.1438348806,0
6.12120835317,-0.152578952802,0
5.41536498929,1.79906227273,0
4.58422108653,5.58584853861,2
0.314545999827,10.4987653218,1
2.46664277996,7.77971512717,1
6.91953913536,5.77613452789,2
-0.179325914769,9.96672689502,1
6.49955522324,-3.28683642815,0
5.97870458754,8.70355384504,2
8.74010736594,-0.402878928675,0
9.63906641675,-0.766743935488,0
6.30209755696,-2.64126741293,0
5.55663906183,7.53786897849,2
2.07971531973,7.04378062085,1
1.42295439406,7.04566538311,1
0.822343123151,11.4104844788,1
6.71613242217,5.31647429954,2
4.12150441685,0.155436992954,0
7.24206925937,-2.14357151291,0
0.567800739506,11.6706871588,1
4.16038939163,6.06890940235,2
1.76153791421,5.59647960598,1
4.31619199015,6.94762017702,2
6.79182160973,7.6400159285,2
9.39342238996,-2.63703458838,0
8.8310853973,-3.30050379641,0
8.06938963873,-2.4156105831,0
-2.03277028439,10.8208878168,1
4.60828305849,-4.51505401313,0
0.250236527551,11.1786722411,1
3.27402089652,10.4595487882,1
2.73845046767,7.32391594252,2
0.613461650174,9.2011978397,1
0.0137584982091,7.42803977352,1
